I	9541	71847	2	2	1	0	2	16
I	9541	72487	2	2	1	0	2	16
I	9541	72538	2	2	1	0	3	16
I	12680	12727	1	1	1	1	1	43
I	22778	72649	2	2	1	1	0	16
I	22782	61558	2	2	1	1	0	20
I	24144	71892	2	2	1	1	0	13
I	24144	72069	2	2	1	1	0	13
I	24146	71802	1	1	1	1	0	15
I	25756	25890	1	1	1	0	1	30
I	26161	26430	1	1	1	0	3	49
I	38942	48776	1	1	1	0	1	14
I	38942	72720	1	1	1	1	0	14
I	38942	72891	1	1	1	0	1	14
I	44221	72098	2	2	1	0	1	15
I	44337	164536	2	2	0	0	8	14
I	51727	126072	2	2	1	3	2	13
I	58456	77534	1	1	1	1	0	16
I	58705	77440	2	2	1	1	0	13
I	59491	81430	2	2	1	0	3	13
I	60573	77537	1	1	1	1	0	13
I	63799	78235	1	1	1	1	0	12
I	66190	77531	1	1	1	0	1	19
I	71943	129323	2	2	1	1	1	17
I	72167	163274	1	1	1	1	2	15
I	72196	129323	2	2	1	1	2	20
I	72285	86958	2	2	1	0	1	13
I	72392	86896	1	1	1	1	0	14
I	72402	86896	1	1	1	1	0	14
I	72471	131464	1	1	1	0	2	16
I	72480	92627	1	1	1	0	2	20
I	72551	112885	1	1	1	0	1	15
I	72569	86896	1	1	1	1	0	14
I	72670	129323	2	2	1	1	2	21
I	72759	86896	1	1	1	1	0	14
I	72988	131464	1	1	1	1	1	16
I	73083	129323	2	2	1	0	3	17
I	73197	86896	1	1	1	0	2	14
I	73223	163274	1	1	1	1	2	15
I	73283	86896	1	1	1	0	2	14
I	76609	142622	2	2	1	2	0	12
I	82871	162751	2	2	1	2	0	12
I	82873	161975	1	1	1	0	3	12
I	82873	162414	1	1	1	0	3	14
I	82873	163976	1	1	1	1	3	12
I	82873	165166	1	1	1	2	1	12
I	82876	84231	1	1	1	1	0	15
I	82876	161202	1	1	1	1	1	15
I	82876	162569	1	1	1	2	0	15
I	82876	162881	1	1	1	0	2	15
I	82876	163237	1	1	1	2	2	15
I	82876	163433	1	1	1	2	3	15
I	82876	165504	1	1	1	0	2	15
I	84461	165639	2	2	1	43	4	17
I	86339	126072	2	2	1	2	2	12
I	86339	132075	2	2	1	1	2	15
I	87388	87500	1	1	1	7	1	46
I	91202	139466	1	1	1	0	1	15
I	91202	139800	1	1	1	1	0	14
I	91202	139948	1	1	1	1	0	15
I	91202	140011	1	1	1	1	0	15
I	91202	140332	1	1	1	1	0	15
I	91202	140436	1	1	1	0	1	15
I	91202	140902	1	1	1	2	0	15
I	91202	140931	1	1	1	0	1	15
I	91202	141049	1	1	1	1	0	14
I	91202	160869	1	1	1	0	2	15
I	91202	162443	1	1	1	2	0	15
I	91202	164138	1	1	1	0	2	15
I	91202	165643	1	1	1	1	2	15
I	98806	108181	1	1	1	0	1	22
I	98806	139936	1	1	1	1	0	22
I	98806	139996	1	1	1	1	0	22
I	98806	140115	1	1	1	0	1	22
I	98806	140470	1	1	1	1	0	22
I	98806	140584	1	1	1	0	1	22
I	98806	160781	1	1	1	1	1	22
I	98806	163274	1	1	1	1	1	22
I	98806	163873	1	1	1	2	0	22
I	98806	164421	1	1	1	2	1	22
I	98806	165053	1	1	1	4	1	22
I	100382	163986	2	2	1	0	1	16
I	100949	140584	1	1	1	0	1	14
I	100949	140773	1	1	1	1	0	13
I	100951	140169	2	2	1	1	0	15
I	100951	140811	2	2	1	0	1	16
I	101903	140956	1	1	1	0	1	15
I	103670	116370	2	2	1	0	1	14
I	103670	124829	2	2	1	1	0	14
I	103670	129599	2	2	1	0	1	14
I	103670	131783	2	2	1	0	1	14
I	109124	125751	2	2	1	0	1	16
I	109124	131265	2	2	1	1	0	17
I	109124	142170	2	2	1	0	2	17
I	109124	142728	2	2	1	2	0	17
I	109124	142910	2	2	1	1	0	17
I	109124	143112	2	2	1	0	1	17
I	109124	143297	2	2	1	0	1	17
I	114822	117590	2	2	1	1	0	14
I	117334	161933	1	1	1	0	1	15
I	117542	129323	2	2	1	1	0	17
I	119678	156076	1	1	1	1	0	12
I	120030	160887	1	5	0	0	1	12
I	121777	162569	1	1	1	0	3	19
I	123864	165646	1	1	1	65	16	14
I	123870	165652	1	3	1	1	0	20
I	123898	162611	1	1	1	1	0	13
I	123898	162887	1	1	0	1	0	12
I	123903	140356	1	1	1	1	0	18
I	123903	164650	1	1	1	1	0	18
I	123903	164918	1	1	0	0	1	18
I	126091	140393	2	2	1	0	1	13
I	126091	161643	2	2	1	1	0	17
